reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
UP,0920MA003,2020-09-03,1:30 PM,Derailment,0,MARION,AR,82.0,2,Day,Cloudy,Yard,Freight Train,8,80910,95327,176237,T106,35.195535999999997,-90.254203000000004
NS,118766,2016-01-02,11:30 PM,Derailment,0,ATTICA,IN,31.0,4,Dark,Clear,Main,Freight Train,7,18900,1268,20168,T110,40.298321000000001,-87.246247999999994
UP,1022LA009,2022-10-10,8:30 AM,Derailment,0,TUCSON,AZ,64.0,2,Day,Clear,Yard,Freight Train,7,122322,88500,210822,T208,32.208297000000002,-110.945429
CSX,000165255,2016-12-18,12:50 PM,Derailment,0,EAST SAINT LOUIS,IL,15.0,2,Day,Snow,Yard,Freight Train,3,22391,1080,23471,T207,38.642252999999997,-90.098853000000005
TSWS,92020171,2017-03-12,7:45 PM,Derailment,0,MARION,AR,43.0,3,Dusk,Clear,Yard,Yard/switching,5,0,15098,15098,T112,35.200808000000002,-90.276837
BNSF,CA1220117,2020-12-30,10:42 AM,Derailment,0,BARSTOW,CA,56.0,2,Day,Clear,Yard,Yard/switching,8,102872,55000,157872,T207,34.899884999999998,-117.04141199999999
UP,0823GC021,2023-08-30,4:30 PM,Other impacts,0,MARINGOUIN,LA,93.0,2,Day,Clear,Yard,Cut of cars,5,12753,0,15570,T305,30.523531999999999,-91.552195999999995
NS,141871,2021-06-13,9:15 PM,Derailment,0,IRONDALE,AL,77.0,4,Dark,Clear,Yard,Yard/switching,10,96500,134826,231326,T304,33.548904999999998,-86.678009000000003
UP,0218LA015,2018-02-17,3:22 AM,Derailment,0,TEHACHAPI,CA,29.0,4,Dark,Clear,Main,,0,0,204986,554189,T210,35.175933999999998,-118.482063
UP,0820MA031,2020-08-24,4:36 AM,Derailment,0,NORTH LITTLE ROCK,AR,71.0,1,Dawn,Clear,Yard,Single Car,0,67696,0,177141,T403,34.771892999999999,-92.229269000000002
BNSF,SW1220106,2020-12-15,7:00 AM,Derailment,0,WINSLOW,AZ,18.0,1,Dawn,Clear,Yard,Freight Train,6,13919,1000,14919,T307,35.031633999999997,-110.725298
UP,0621MA012,2021-06-12,8:24 PM,Derailment,0,PINE BLUFF,AR,91.0,4,Dark,Clear,Yard,Yard/switching,5,164701,106095,270796,T202,34.243147999999998,-91.945250999999999
BNSF,KS0923111,2023-09-15,3:20 AM,Derailment,0,KANSAS CITY,KS,59.0,4,Dark,Clear,Yard,Freight Train,10,105946,4750,110696,T314,39.086683999999998,-94.691318999999993
SKOL,231031007,2023-10-31,11:10 PM,Derailment,0,FREDONIA,KS,43.0,4,Dark,Clear,Main,Freight Train,23,376796,40420,417216,T202,37.484090999999999,-95.809864000000005
CSX,000179286,2018-10-12,11:30 AM,Derailment,0,JESSUP,MD,63.0,2,Day,Clear,Industry,Freight Train,7,13780,544,14324,T299,39.182170999999997,-76.744552999999996
UP,0617LV010,2017-06-07,10:30 AM,Derailment,0,PORT ALLEN,LA,75.0,2,Day,Clear,Industry,Freight Train,8,54947,810,105757,T113,30.445527999999999,-91.210588999999999
BNSF,SW1122111,2022-11-29,5:20 AM,Derailment,0,WINSLOW,AZ,32.0,1,Dawn,Clear,Yard,Freight Train,8,91079,20000,111079,T207,35.031422999999997,-110.724987
UP,0121ES033,2021-01-09,3:30 AM,Obstruction,0,SANTA BARBARA,CA,46.0,4,Dark,Clear,Main,Spec. MoW Equip.,15,14980,0,14980,T499,34.440952000000003,-119.81085
UP,1015CB002,2015-10-04,12:22 PM,Derailment,0,LOGAN,IA,64.0,2,Day,Clear,Main,Freight Train,42,7002,142620,149622,T001,41.649228000000001,-95.782588000000004
ATK,135171,2014-11-10,10:00 AM,Derailment,0,PERRYVILLE,MD,55.0,2,Day,Clear,Yard,Work train,3,122930,5390,128320,T110,39.558672000000001,-76.071138000000005
ELS,15011,2015-11-13,5:20 PM,Derailment,0,KINGSFORD,MI,40.0,4,Dark,Clear,Siding,Freight Train,7,0,20000,20000,T110,45.806438,-88.100364999999996
UP,1218ST046,2018-12-26,7:50 AM,Derailment,0,PHOENIX,AZ,48.0,2,Day,Clear,Yard,Freight Train,4,47206,15607,62813,T202,33.444298000000003,-112.042913
NS,131788,2018-11-25,4:05 AM,Derailment,0,HAGERSTOWN,MD,34.0,1,Dawn,Cloudy,Industry,Freight Train,6,4512,10238,14750,T206,39.659317000000001,-77.727008999999995
UP,0120MA015,2020-01-18,4:55 PM,Derailment,0,PINE BLUFF,AR,62.0,2,Day,Clear,Main,Freight Train,15,34925,162710,197635,T318,34.225940000000001,-91.998208000000005
BNSF,CA1021105,2021-10-08,10:35 AM,Derailment,0,BARSTOW,CA,75.0,2,Day,Clear,Yard,Yard/switching,10,12000,310000,322000,T202,34.900179000000001,-117.044411
UP,1215CB012,2015-12-20,4:45 PM,Derailment,0,CLINTON,IA,42.0,4,Dark,Cloudy,Yard,Yard/switching,6,155,12424,12579,T206,41.807459999999999,-90.246471999999997
UP,1116TC005,2016-11-11,5:26 AM,Derailment,1,ELLENDALE,MN,43.0,1,Dawn,Clear,Main,Freight Train,37,1369989,203776,1573765,T299,43.865614000000001,-93.300617000000003
UP,0919MA026,2019-09-12,11:40 AM,Derailment,0,EAST ST LOUIS,IL,85.0,2,Day,Clear,Yard,Freight Train,5,109657,0,111459,T403,38.586100999999999,-90.113266999999993
KRR,KRR859621,2021-10-19,3:30 PM,Derailment,0,ASHDOWN,AR,73.0,2,Day,Clear,Main,Freight Train,8,39000,3923,42923,T207,33.652811,-93.995531999999997
BNSF,CA1119116,2019-11-15,11:55 PM,Derailment,0,SAN DIEGO,CA,65.0,4,Dark,Clear,Yard,Freight Train,10,136882,45603,182485,T110,32.699947999999999,-117.152263
UP,0820MA012,2020-08-08,5:30 PM,Derailment,0,NORTH LITTLE ROCK,AR,92.0,2,Day,Cloudy,Yard,Yard/switching,3,64134,7400,71534,T314,34.771908000000003,-92.229094000000003
AGR,AKM695920,2020-11-25,9:40 AM,Derailment,0,HELENA,AR,50.0,2,Day,Clear,Yard,Freight Train,4,600,11411,12011,T319,34.521270000000001,-90.590241000000006
IHB,2187,2016-02-27,1:30 AM,Derailment,0,GARY,IN,27.0,4,Dark,Clear,Industry,Freight Train,10,13016,9156,22172,T110,41.595218000000003,-87.385874999999999
UP,0319ST036,2019-03-16,2:00 AM,Derailment,0,BLOOMINGTON,CA,55.0,4,Dark,Clear,Yard,Yard/switching,4,33396,39762,73158,T206,34.066926000000002,-117.377627
KRR,819618R,2018-10-16,2:49 PM,Derailment,0,ASHDOWN,AR,47.0,2,Day,Rain,Industry,Freight Train,4,1500,0,17261,T314,33.646033000000003,-94.104311999999993
BNSF,CH0217124,2017-02-23,5:00 PM,Derailment,0,FORT MADISON,IA,47.0,3,Dusk,Cloudy,Yard,Yard/switching,6,5200,66516,71716,T403,40.619494000000003,-91.355492999999996
UP,0419MA066,2019-04-24,10:00 PM,Derailment,0,TEXARKANA,AR,65.0,4,Dark,Rain,Yard,Freight Train,7,2993,39300,42293,T210,33.420599000000003,-94.039992999999996
UP,0417ST003,2017-04-03,10:40 PM,Derailment,0,TUCSON,AZ,60.0,4,Dark,Clear,Yard,Yard/switching,4,6006,6624,12630,T207,32.191220999999999,-110.91732399999999
UP,1014CB016,2014-10-29,4:15 AM,Derailment,0,CLINTON,IA,45.0,4,Dark,Cloudy,Yard,Freight Train,8,13538,118521,132059,T315,41.807473999999999,-90.246560000000002
UP,1018ST022,2018-10-22,6:22 AM,Derailment,0,PHOENIX,AZ,70.0,1,Dawn,Cloudy,Yard,Freight Train,3,450,19490,19940,T207,33.444114999999996,-112.062344
BNSF,RD1017116,2017-10-20,1:27 AM,Derailment,0,JEFFERSON,LA,72.0,4,Dark,Clear,Main,Freight Train,9,61120,0,119277,T303,29.953787999999999,-90.166398000000001
BNSF,SW0915103,2015-09-09,9:00 PM,Derailment,0,NAVAJO,AZ,70.0,4,Dark,Clear,Industry,Freight Train,20,2000,16500,18500,T108,34.618836000000002,-109.301331
CSX,000144968,2015-02-22,10:55 PM,Derailment,0,BIRMINGHAM,AL,51.0,4,Dark,Rain,Yard,Yard/switching,10,12000,0,17000,T111,33.548062999999999,-86.799843999999993
UP,0217PR017,2017-02-14,12:50 PM,Derailment,0,SOUTH HOLLAND,IL,38.0,2,Day,Clear,Yard,Yard/switching,4,1385,10547,11932,T314,41.622751000000001,-87.611993999999996
NS,126153,2017-08-10,1:55 AM,Derailment,0,HILLSBORO,AL,73.0,4,Dark,Clear,Siding,Freight Train,15,12947,6440,21703,T314,34.651097,-87.245836999999995
BNSF,GC0515105,2015-05-07,9:00 PM,Derailment,0,LITTLE ROCK,AR,70.0,4,Dark,Clear,Siding,Freight Train,7,270267,0,326296,T314,34.752757000000003,-92.282916
AZER,AZE822024D,2024-06-07,8:10 PM,Derailment,0,BYLAS,AZ,97.0,4,Dark,Clear,Main,Freight Train,25,150000,108000,258000,T109,33.169818999999997,-110.161851
GOOS,1,2019-07-31,11:18 AM,Derailment,0,ALTURAS,CA,90.0,2,Day,Clear,Main,Freight Train,9,0,23722,23722,T101,41.51529,-120.48398
UP,0818LK004,2018-08-03,7:00 AM,Derailment,0,NORTH LITTLE ROCK,AR,85.0,2,Day,Clear,Yard,Freight Train,10,127091,96133,223224,T315,34.769798999999999,-92.236267999999995
NOPB,D20210726E,2021-07-26,6:30 PM,Derailment,0,NEW ORLEANS,LA,95.0,2,Day,Clear,Yard,Freight Train,7,20000,50000,70000,T110,29.915686999999998,-90.105271999999999
KRR,KRR497519,2019-10-18,9:30 PM,Derailment,0,HOPE,AR,57.0,4,Dark,Clear,Industry,Freight Train,5,3074,10950,14024,T102,33.677101,-93.595971000000006
BNSF,TC0418116,2018-04-27,2:15 AM,Derailment,0,ST PAUL,MN,40.0,4,Dark,Clear,Yard,Freight Train,5,60000,538682,598682,T399,44.977308999999998,-93.213348999999994
KO,IN201029,2020-10-29,12:42 PM,Derailment,0,WICHITA,KS,50.0,2,Day,Clear,Industry,Yard/switching,6,32000,1000,33000,T102,37.669345999999997,-97.347295000000003
UP,1018LA029,2018-10-24,7:09 AM,Derailment,0,YERMO,CA,54.0,2,Day,Clear,Yard,Freight Train,4,1050,17068,18118,T402,34.891330000000004,-116.854595
AKMD,732718D,2018-07-22,12:20 PM,Derailment,0,WILMAR,AR,95.0,2,Day,Clear,Main,Freight Train,10,44000,96059,140059,T202,33.630572000000001,-91.989272999999997
CSX,000143132,2015-03-16,12:20 PM,Other impacts,0,AVON,IN,70.0,2,Day,Clear,Yard,Cut of cars,4,3220,0,22464,T305,39.759779000000002,-86.328326000000004
PCMZ,20190223A,2019-02-23,9:56 AM,Derailment,0,SAN JOSE,CA,58.0,2,Day,Cloudy,Main,Commuter Train - Pushing,10,91825,14132,105957,T399,37.331029999999998,-121.903541
KRR,KRR795424D,2024-05-09,12:30 PM,Derailment,0,ASHDOWN,AR,83.0,2,Day,Clear,Main,Freight Train,5,359000,102000,461000,T001,33.646642999999997,-93.961117999999999
NS,143032,2021-10-03,4:10 AM,Derailment,0,IRONDALE,AL,72.0,1,Dawn,Clear,Yard,Yard/switching,3,5300,41625,46925,T110,33.548904999999998,-86.678009000000003
LSRC,D180222,2018-02-22,6:20 AM,Derailment,0,SAGINAW,MI,32.0,4,Dark,Cloudy,Yard,Yard/switching,8,5940,8480,14420,T110,43.439846000000003,-83.923416000000003
NS,126153,2017-08-10,1:55 AM,Derailment,0,HILLSBORO,AL,73.0,4,Dark,Clear,Main,Freight Train,0,2316,0,21703,T314,34.651097,-87.245836999999995
IR,IR151158,2015-06-16,12:40 PM,Derailment,0,ROCKFORD,IL,75.0,2,Day,Cloudy,Main,,0,0,14784,242889,T110,42.163043000000002,-89.088701
CSX,000176125,2018-05-01,3:21 PM,Derailment,0,LEBANON JUNCTION,KY,82.0,2,Day,Clear,Main,Freight Train,57,1214661,193090,1407751,T109,37.877122999999997,-85.732884999999996
BNSF,CA1220114,2020-12-28,8:58 PM,Derailment,0,LOS ANGELES,CA,50.0,3,Dusk,Clear,Yard,Light loco(s),7,15000,3000,18000,T201,33.794049000000001,-118.254075
CSX,000164422,2016-11-15,3:00 AM,Derailment,0,BIRMINGHAM,AL,42.0,4,Dark,Clear,Yard,Yard/switching,4,14022,1342,15364,T207,33.509476999999997,-86.812250000000006
TRRA,15002,2015-01-21,4:20 PM,Derailment,0,VENICE,IL,44.0,2,Day,Clear,Yard,,0,0,33562,35279,T111,38.676223999999998,-90.163728000000006
UP,1015TC006,2015-10-20,7:00 PM,Derailment,0,DES MOINES,IA,62.0,4,Dark,Cloudy,Industry,Yard/switching,5,250,18120,18370,T110,41.621293000000001,-93.588509999999999
KRR,KRR641620,2020-07-30,1:00 AM,Derailment,0,ASHDOWN,AR,90.0,4,Dark,Cloudy,Main,Freight Train,8,210000,86000,296000,T001,33.646636000000001,-93.963832999999994
NS,113452,2014-12-15,8:42 PM,Derailment,0,BOONVILLE,IN,45.0,4,Dark,Cloudy,Main,Work train,0,9500,4521,14021,T315,38.043750000000003,-87.303329000000005
UP,0621MA032,2021-06-24,1:20 AM,Derailment,0,PINE BLUFF,AR,76.0,4,Dark,Clear,Yard,Yard/switching,7,42125,83435,125560,T111,34.244540000000001,-91.946803000000003
BNSF,CA0920101,2020-09-08,12:28 AM,Derailment,0,COMMERCE,CA,75.0,4,Dark,Clear,Yard,Freight Train,7,17986,3500,21486,T111,34.005983999999998,-118.138434
UP,0715CB002,2015-07-03,11:00 AM,Derailment,0,NEVADA,IA,76.0,2,Day,Clear,Main,Freight Train,23,213333,263092,476425,T102,42.024154000000003,-93.477346999999995
NIRC,MEI045,2015-05-20,12:52 AM,Derailment,0,CHICAGO,IL,44.0,4,Dark,Clear,Main,EMU,15,77485,6683,84168,T101,41.521085999999997,-87.371926000000002
WATX,170411001,2017-04-11,10:08 AM,Derailment,0,FRIERSON,LA,72.0,2,Day,Rain,Yard,Yard/switching,7,4500,0,39500,T319,32.164212999999997,-93.558137000000002
BNSF,NW0224101,2024-02-02,9:45 AM,Derailment,0,POST FALLS,ID,45.0,2,Day,Clear,Industry,Freight Train,3,13791,39157,52948,T111,47.710050000000003,-116.91209600000001
ATK,158140,2019-03-18,12:20 PM,Derailment,0,WASHINGTON,DC,41.0,2,Day,Clear,Yard,Yard/switching,10,6910,5225,12135,T319,38.914828999999997,-76.989784
UP,0317LK017,2017-03-12,8:00 PM,Derailment,0,CRAWFORDSVILLE,AR,35.0,4,Dark,Clear,Yard,Yard/switching,5,540,15098,15638,T112,35.206420000000001,-90.286938000000006
UP,0416LK009,2016-04-22,10:31 AM,Derailment,0,LITTLE ROCK,AR,74.0,2,Day,Clear,Industry,,0,0,26,20280,T206,34.754066000000002,-92.292548999999994
AM,AM010422,2022-01-04,2:52 AM,Derailment,0,RUDY,AR,30.0,4,Dark,Clear,Main,Freight Train,35,100000,500000,600000,T202,35.596380000000003,-94.134251000000006
UP,0617LA015,2017-06-10,9:30 AM,Derailment,0,CARSON,CA,75.0,2,Day,Clear,Yard,Single Car,0,257532,0,318004,T309,33.818466999999998,-118.23120299999999
BNSF,CA0117109,2017-01-12,2:41 PM,Derailment,0,EL SEGUNDO,CA,55.0,2,Day,Cloudy,Industry,Yard/switching,8,61401,7000,68401,T207,33.908462999999998,-118.38486399999999
UP,0515PR030,2015-05-29,12:10 PM,Derailment,0,SOUTH HOLLAND,IL,80.0,2,Day,Rain,Yard,Freight Train,6,996,14342,15338,T110,41.609124000000001,-87.612249000000006
UP,0822LA005,2022-08-03,11:26 PM,Derailment,0,FONTANA,CA,78.0,4,Dark,Clear,Industry,Yard/switching,4,2149,122314,124463,T111,34.077530000000003,-117.498745
BNSF,CA1222105,2022-12-06,1:30 PM,Derailment,0,PITTSBURG,CA,62.0,2,Day,Clear,Yard,Freight Train,10,170882,44000,214882,T207,38.019151000000001,-121.847464
UP,1218RM003,2018-12-04,12:32 PM,Derailment,0,AMERICAN FALLS,ID,23.0,2,Day,Clear,Industry,Freight Train,4,11666,5483,17149,T113,42.793367000000003,-112.853459
UP,0521GP009,2021-05-12,12:25 PM,Derailment,0,FORT LUPTON,CO,49.0,2,Day,Cloudy,Industry,Freight Train,4,25686,5280,30966,T001,40.091414999999998,-104.810991
EIRR,200717004,2020-07-17,1:50 PM,Derailment,0,ST ANTHONY,ID,95.0,2,Day,Clear,Main,Freight Train,25,550,40500,41050,T199,43.994880999999999,-111.578097
BNSF,CA0318108,2018-03-16,1:00 AM,Derailment,0,EL SEGUNDO,CA,58.0,4,Dark,Clear,Yard,Yard/switching,4,24000,1000,25000,T113,33.907319000000001,-118.386239
UP,0421GC025,2021-04-16,6:57 AM,Derailment,0,NEW ORLEANS,LA,72.0,1,Dawn,Clear,Yard,Freight Train,4,1805,0,21127,T309,30.005989,-90.019451000000004
UP,0718LA022,2018-07-21,2:40 PM,Derailment,0,LONG BEACH,CA,90.0,2,Day,Clear,Yard,Yard/switching,8,1197,125206,126403,T311,33.833281999999997,-118.225775
UP,1222PR017,2022-12-27,4:55 PM,Derailment,0,CHICAGO,IL,24.0,2,Day,Cloudy,Yard,Yard/switching,6,1535,10224,11759,T207,41.861289999999997,-87.679027000000005
BGCM,BGCM121914,2014-12-19,2:00 PM,Derailment,0,LEWISTON,ID,40.0,2,Day,Rain,Main,Freight Train,5,10000,5000,15000,T113,46.452319000000003,-116.806766
UP,0923NC006,2023-09-07,2:55 AM,Derailment,0,STOCKTON,CA,65.0,4,Dark,Clear,Yard,Freight Train,8,19877,0,31377,T311,37.941349000000002,-121.31930199999999
UP,0622MA029,2022-06-20,11:47 AM,Derailment,0,STUTTGART,AR,88.0,2,Day,Clear,Main,Freight Train,9,255796,195500,451296,T399,34.507871999999999,-91.545940000000002
BNSF,SW0920104,2020-09-15,3:46 PM,Derailment,0,LOVING,NM,92.0,2,Day,Clear,Industry,Freight Train,2,2500,21414,23914,T112,32.507997000000003,-103.78549700000001
BNSF,HL1120117,2020-11-23,7:25 PM,Derailment,0,LOUISIANA,MO,35.0,3,Dusk,Snow,Industry,Freight Train,5,750,15000,15750,T210,39.427121999999997,-91.027873999999997
NJTR,201805224,2018-05-06,9:17 PM,Other (describe in narrative),0,DENVILLE,NJ,60.0,4,Dark,Cloudy,Main,Commuter Train - Pulling,50,12698,1264,13962,T404,40.879747000000002,-74.524079999999998
CCT,DRPS090723,2023-09-07,2:20 AM,Derailment,0,STOCKTON,CA,65.0,4,Dark,Clear,Industry,,0,0,11500,31377,T311,37.941349000000002,-121.31930199999999
CSX,000219411,2024-07-17,1:25 PM,Derailment,0,THOMASVILLE,GA,92.0,2,Day,Clear,Yard,,0,0,1534,1534,T001,30.83315,-83.992785999999995
UP,0117SL008,2017-01-03,3:56 AM,Derailment,0,ROCKWOOD,IL,28.0,4,Dark,Cloudy,Industry,Freight Train,6,111389,135929,247318,T110,37.813360000000003,-89.661636000000001
KRR,KRR063122,2022-11-21,6:10 AM,Derailment,0,HOPE,AR,35.0,1,Dawn,Clear,Main,Freight Train,8,278877,50000,328877,T210,33.64479,-93.871736999999996
CSX,000195583,2021-02-08,4:59 AM,Derailment,0,WALBRIDGE,OH,16.0,1,Dawn,Cloudy,Yard,Freight Train,8,19110,200,21922,T208,41.558352999999997,-83.489007000000001
NS,127400,2017-11-13,4:00 PM,Derailment,0,MARION,IN,48.0,3,Dusk,Clear,Yard,Freight Train,7,31871,6170,38041,T110,40.549078999999999,-85.656943999999996
BNSF,CA1122109,2022-11-12,11:45 PM,Derailment,0,EMERYVILLE,CA,55.0,4,Dark,Clear,Siding,Yard/switching,10,21500,0,104120,T202,37.845787000000001,-122.294129
BRC,13582,2015-05-28,4:40 PM,Derailment,0,SUMMIT,IL,84.0,2,Day,Clear,Industry,Freight Train,4,2964,14565,17529,T111,41.768974,-87.800623000000002
TRRA,23038,2023-07-25,10:35 AM,Derailment,0,VENICE,IL,94.0,2,Day,Clear,Yard,Freight Train,7,26783,200000,226783,T319,38.663466,-90.160399999999996
SLRG,SL110115D,2015-11-01,2:51 PM,Derailment,0,WALSENBURG,CO,56.0,2,Day,Clear,Yard,Freight Train,6,215000,0,220784,T110,37.618673999999999,-104.7953
BNSF,CA1223112,2023-12-19,12:42 AM,Derailment,0,STOCKTON,CA,65.0,4,Dark,Cloudy,Industry,Yard/switching,4,15022,5000,20022,T110,37.933366999999997,-121.35230799999999
CSX,000197144,2021-04-21,8:35 PM,Derailment,0,WALBRIDGE,OH,39.0,3,Dusk,Clear,Yard,Freight Train,7,89767,14370,104137,T204,41.589930000000003,-83.496859999999998
BNSF,SW0720104,2020-07-12,2:50 PM,Derailment,0,CLOVIS,NM,110.0,2,Day,Clear,Yard,Freight Train,5,15000,16000,31000,T001,34.397652999999998,-103.21660300000001
TRRA,15011,2015-04-05,11:21 PM,Derailment,0,MADISON,IL,65.0,4,Dark,Cloudy,Yard,,0,0,9967,23086,T314,38.675727999999999,-90.162509999999997
BNSF,CA0822109,2022-08-22,1:50 PM,Derailment,0,SAN BERNARDINO,CA,80.0,2,Day,Clear,Yard,Freight Train,10,22254,35000,57254,T202,34.105133000000002,-117.32028200000001
NS,135867,2019-10-17,10:05 AM,Derailment,0,CHICAGO,IL,55.0,2,Day,Clear,Yard,,0,0,3698,26425,T110,41.820805,-87.673669000000004
UP,0220MA033,2020-02-26,1:30 AM,Derailment,0,WEST MEMPHIS,AR,45.0,4,Dark,Cloudy,Industry,Yard/switching,6,78069,8800,86869,T106,35.113014999999997,-90.193000999999995
ATK,168667,2021-10-06,8:36 AM,Derailment,0,LOS ANGELES,CA,66.0,2,Day,Cloudy,Yard,Yard/switching,11,49398,5540,54938,T205,34.030670000000001,-118.22723999999999
BNSF,CH0418118,2018-04-27,1:58 PM,Derailment,0,FORT MADISON,IA,64.0,2,Day,Clear,Yard,Freight Train,2,2600,23498,26098,T113,40.623047999999997,-91.347136000000006
WC,902409,2016-09-30,2:35 PM,Derailment,0,DULUTH,MN,55.0,2,Day,Clear,Industry,Freight Train,5,9600,45000,54600,T314,46.747335,-92.143225000000001
BNSF,HL0623102,2023-06-05,2:53 PM,Derailment,0,BLYTHEVILLE,AR,85.0,2,Day,Clear,Yard,Freight Train,7,25312,90000,115312,T001,35.921069000000003,-89.840192000000002
UP,0316RS013,2016-03-09,1:30 AM,Derailment,0,OAKLAND,CA,63.0,4,Dark,Cloudy,Yard,Light loco(s),4,19378,3539,22917,T206,37.808365000000002,-122.31262
UP,0415PC006,2015-04-24,11:55 AM,Derailment,0,NAMPA,ID,50.0,2,Day,Clear,Yard,Yard/switching,6,27112,121911,149023,T111,43.580860999999999,-116.560228
UP,0317RS043,2017-03-25,10:40 AM,Derailment,0,TRACY,CA,62.0,2,Day,Clear,Industry,Freight Train,10,6398,6765,13163,T001,37.735104999999997,-121.414816
KCS,20082802,2020-08-28,5:03 PM,Derailment,0,LAPLACE,LA,82.0,2,Day,Rain,Yard,Cut of cars,0,78906,0,139210,T202,30.071397999999999,-90.593883000000005
BRC,014631,2023-04-01,8:18 AM,Side collision,0,BEDFORD PARK,IL,37.0,2,Day,Rain,Yard,Yard/switching,0,26506,0,53012,T305,41.767850000000003,-87.746170000000006
UP,0415PR007,2015-04-05,9:30 PM,Derailment,0,WEST CHICAGO,IL,60.0,4,Dark,Clear,Yard,Freight Train,5,41518,1990,43508,T314,41.880651,-88.197789
LRWN,LRW952016R,2016-04-22,10:31 AM,Derailment,0,LITTLE ROCK,AR,70.0,2,Day,Clear,Yard,Freight Train,10,1429,18825,20280,T206,34.754066000000002,-92.292548999999994
BNSF,CA0417105,2017-04-10,11:00 PM,Derailment,0,CARSON,CA,72.0,4,Dark,Clear,Industry,Freight Train,4,500,25000,25500,T202,33.802083000000003,-118.25698300000001
BNSF,CA0323116,2023-03-28,1:18 AM,Derailment,0,ESCONDIDO,CA,50.0,4,Dark,Clear,Yard,Freight Train,6,4000,0,17529,T110,33.117113000000003,-117.09024599999999
UP,0220MA011,2020-02-11,6:15 PM,Derailment,0,LITTLE ROCK,AR,43.0,3,Dusk,Cloudy,Industry,Freight Train,8,12460,5090,17550,T112,34.715314999999997,-92.241595000000004
UP,0318LA022,2018-03-18,11:40 PM,Derailment,0,BLOOMINGTON,CA,60.0,4,Dark,Clear,Yard,Yard/switching,5,70853,1698,72551,T311,34.067762000000002,-117.39165199999999
BNSF,CA0417103,2017-04-08,4:30 AM,Derailment,0,BAKERSFIELD,CA,55.0,1,Dawn,Clear,Yard,Yard/switching,4,10083,3000,13083,T210,35.370989000000002,-119.02986300000001
BNSF,KS0320115,2020-03-15,5:36 PM,Derailment,0,LAMAR,CO,46.0,3,Dusk,Cloudy,Main,Freight Train,39,214233,253450,467683,T108,38.086776,-102.682365
CRL,CRL181985,2018-01-18,10:40 PM,Derailment,0,CHICAGO,IL,20.0,4,Dark,Clear,Yard,Freight Train,6,76238,40000,116238,T110,41.679234000000001,-87.558599000000001
UP,0220PN020,2020-02-20,2:00 PM,Derailment,0,NAMPA,ID,37.0,2,Day,Clear,Yard,Yard/switching,6,59716,81960,141676,T206,43.565835999999997,-116.538493
UP,1222MA046,2022-12-31,1:49 AM,Derailment,0,VAN BUREN,AR,46.0,4,Dark,Cloudy,Yard,Freight Train,10,20535,8160,28695,T202,35.432122999999997,-94.335131000000004
UP,0724GL004,2024-07-03,1:45 PM,Derailment,0,MISSOURI VALLEY,IA,83.0,2,Day,Clear,Main,Freight Train,20,9774,414347,424121,T108,41.559634000000003,-96.001114999999999
UP,0215PR012,2015-02-14,8:00 AM,Derailment,0,NORTHLAKE,IL,10.0,2,Day,Cloudy,Yard,Freight Train,5,12659,1980,14639,T101,41.894804999999998,-87.884375000000006
CP,1000224302,2015-06-16,12:40 PM,Derailment,0,ROCKFORD,IL,75.0,2,Day,Cloudy,Main,Freight Train,10,228105,0,242889,T110,42.163043000000002,-89.088701
UP,0118LA015,2018-01-14,7:59 AM,Derailment,0,MIRA LOMA,CA,69.0,2,Day,Clear,Yard,Yard/switching,5,110,37216,37326,T202,34.025409000000003,-117.541449
BNSF,CA1223116,2023-12-20,9:25 PM,Derailment,0,CADIZ,CA,50.0,4,Dark,Clear,Yard,Freight Train,2,2000,0,2000,T111,34.518720999999999,-115.503618
KRR,KRR987822,2022-07-06,4:30 PM,Derailment,0,ASHDOWN,AR,101.0,2,Day,Clear,Main,Freight Train,10,438898,135648,574546,T109,33.683782000000001,-94.245872000000006
BNSF,SF0515112,2015-05-30,8:45 AM,Derailment,0,DUNFERMLINE,IL,74.0,1,Dawn,Rain,Yard,Freight Train,8,20155,658007,678162,T111,40.505755999999998,-90.029843
KRR,KRR033116D,2016-07-19,2:05 PM,Derailment,0,FULTON,AR,98.0,2,Day,Clear,Main,Freight Train,8,20000,59600,79600,T109,33.666311,-93.729670999999996
BNSF,HL0916112,2016-09-25,2:35 PM,Derailment,0,WEST MEMPHIS,AR,95.0,2,Day,Clear,Main,Freight Train,41,1521436,385000,1906436,T109,35.186050999999999,-90.157641999999996
UP,0817LA014,2017-08-15,1:10 AM,Derailment,0,FONTANA,CA,56.0,4,Dark,Cloudy,Yard,Freight Train,2,3820,68482,72302,T207,34.064982000000001,-117.509642
BNSF,CA0616113,2016-06-21,1:15 PM,Derailment,0,VERNON,CA,87.0,2,Day,Clear,Industry,Yard/switching,5,36956,4200,41156,T301,34.00676,-118.227868
BNSF,CA1223101,2023-12-01,3:45 AM,Derailment,0,RANCHO CUCAMONGA,CA,48.0,4,Dark,Clear,Industry,Freight Train,3,308,35000,35308,T110,34.092678999999997,-117.549266
